# CREATED BY GENE DIAGNOSTICS TOOL on Wed Jul 11 15:30:17 2018
# diag: fluxspectra, run(s): act, time window: 0-451.05109(169 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xstcs025/ITGa/scanomn0omt2/
# normalization: L_ref=5.508m
#
# Q*dVdx =   1.2585E+02 MW
# G*dVdx =  -5.5687E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  0.0000E+00  1.6266E-12  3.2108E-01
  8.1078E-03 -3.8211E-11  3.5748E-01
  1.6216E-02 -1.3228E-12  1.7610E-01
  2.4323E-02  3.8808E-12  1.2323E-01
  3.2431E-02 -2.1493E-12  9.3152E-02
  4.0539E-02 -5.4069E-13  8.2827E-02
  4.8647E-02  1.8336E-12  7.5388E-02
  5.6755E-02 -2.1674E-13  7.4324E-02
  6.4862E-02  3.9044E-13  7.1168E-02
  7.2970E-02 -2.4699E-12  7.2514E-02
  8.1078E-02  1.3768E-12  6.7922E-02
  8.9186E-02 -6.4154E-14  6.6794E-02
  9.7293E-02  1.1281E-12  6.8297E-02
  1.0540E-01  9.8650E-13  5.9933E-02
  1.1351E-01 -8.2220E-13  6.3448E-02
  1.2162E-01  1.0835E-12  5.9250E-02
  1.2972E-01  2.0779E-12  5.8236E-02
  1.3783E-01 -1.4362E-12  5.6701E-02
  1.4594E-01 -1.4107E-12  5.4878E-02
  1.5405E-01 -4.2774E-13  5.4588E-02
  1.6216E-01 -6.5871E-13  5.3406E-02
  1.7026E-01 -3.7524E-13  4.8520E-02
  1.7837E-01 -1.7966E-12  4.9535E-02
  1.8648E-01 -7.8551E-13  4.3778E-02
  1.9459E-01  9.9774E-13  4.4119E-02
  2.0269E-01  2.1076E-13  4.2134E-02
  2.1080E-01 -2.0054E-12  3.9638E-02
  2.1891E-01 -8.2468E-13  3.6929E-02
  2.2702E-01 -3.8966E-14  3.6189E-02
  2.3513E-01 -1.0669E-14  3.4261E-02
  2.4323E-01  1.9230E-13  3.3296E-02
  2.5134E-01  3.3300E-13  3.1475E-02
  2.5945E-01  6.0235E-13  2.9612E-02
  2.6756E-01 -4.2543E-13  2.8498E-02
  2.7566E-01 -2.7259E-13  2.7422E-02
  2.8377E-01 -9.4633E-14  2.6260E-02
  2.9188E-01  5.9026E-13  2.5123E-02
  2.9999E-01  4.9800E-13  2.4504E-02
  3.0810E-01  3.0502E-13  2.3465E-02
  3.1620E-01  1.0020E-12  2.2110E-02
  3.2431E-01 -8.7533E-13  2.1088E-02
  3.3242E-01  4.3864E-13  2.0885E-02
  3.4053E-01 -2.0181E-13  1.9809E-02
  3.4863E-01 -7.4049E-13  1.8724E-02
  3.5674E-01  6.7878E-13  1.8567E-02
  3.6485E-01 -6.9110E-13  1.8054E-02
  3.7296E-01  6.8638E-13  1.7434E-02
  3.8107E-01 -6.7288E-13  1.6974E-02
  3.8917E-01  3.0850E-13  1.6140E-02
  3.9728E-01 -7.1295E-13  1.5417E-02
  4.0539E-01  4.7173E-13  1.5536E-02
  4.1350E-01 -5.1068E-13  1.4748E-02
  4.2160E-01  3.0758E-13  1.3953E-02
  4.2971E-01 -1.7431E-13  1.3747E-02
  4.3782E-01  2.0311E-14  1.3147E-02
  4.4593E-01  3.4176E-13  1.2805E-02
  4.5404E-01  6.6546E-13  1.2721E-02
  4.6214E-01 -1.9794E-13  1.2051E-02
  4.7025E-01 -2.0781E-13  1.1465E-02
  4.7836E-01  3.7115E-13  1.1650E-02
  4.8647E-01  5.6732E-14  1.1016E-02
  4.9457E-01  5.9898E-13  1.0677E-02
  5.0268E-01  5.7707E-13  1.0229E-02
  5.1079E-01  3.6809E-14  1.0335E-02
  5.1890E-01 -4.4931E-13  9.8934E-03
  5.2701E-01  5.6761E-13  9.4167E-03
  5.3511E-01  3.2141E-13  9.0660E-03
  5.4322E-01  6.4710E-14  8.8680E-03
  5.5133E-01 -3.1511E-13  8.9114E-03
  5.5944E-01 -3.7375E-13  8.3313E-03
  5.6755E-01 -3.1356E-14  8.4268E-03
  5.7565E-01  2.6660E-13  8.1758E-03
  5.8376E-01 -4.0226E-13  8.0189E-03
  5.9187E-01 -1.4085E-14  7.8751E-03
  5.9998E-01  8.7812E-13  7.4431E-03
  6.0808E-01  7.7390E-14  7.2371E-03
  6.1619E-01 -7.7212E-14  7.4097E-03
  6.2430E-01  1.8989E-13  7.0902E-03
  6.3241E-01  9.6183E-13  6.7721E-03
  6.4052E-01  1.6684E-13  6.3907E-03
  6.4862E-01  2.6007E-13  6.3905E-03
  6.5673E-01 -2.8308E-13  6.2532E-03
  6.6484E-01 -4.3886E-14  6.0628E-03
  6.7295E-01 -1.3180E-13  5.9873E-03
  6.8105E-01  2.5658E-13  5.6451E-03
  6.8916E-01 -1.0623E-13  5.6459E-03
  6.9727E-01 -1.4821E-13  5.5613E-03
  7.0538E-01 -1.4006E-13  5.4260E-03
  7.1349E-01 -1.3213E-13  5.3180E-03
  7.2159E-01 -1.7003E-13  5.1734E-03
  7.2970E-01  5.6633E-13  4.9830E-03
  7.3781E-01 -1.8173E-13  4.8247E-03
  7.4592E-01 -2.3656E-13  4.8524E-03
  7.5402E-01 -3.1932E-13  4.7571E-03
  7.6213E-01 -8.5771E-13  4.4823E-03
  7.7024E-01  3.3919E-14  4.4403E-03
  7.7835E-01  5.0629E-14  4.3407E-03
  7.8646E-01 -1.8489E-13  4.2023E-03
  7.9456E-01  5.9842E-14  4.0542E-03
  8.0267E-01 -5.1010E-13  4.0400E-03
  8.1078E-01 -2.7283E-13  3.9111E-03
  8.1889E-01 -1.5441E-13  3.8201E-03
  8.2699E-01  1.0046E-13  3.6407E-03
  8.3510E-01  2.3231E-13  3.6191E-03
  8.4321E-01  5.2718E-14  3.6049E-03
  8.5132E-01  3.9419E-13  3.3988E-03
  8.5943E-01 -8.4240E-14  3.4155E-03
  8.6753E-01 -2.3030E-13  3.3492E-03
  8.7564E-01  3.0366E-13  3.2048E-03
  8.8375E-01 -1.0337E-13  3.2635E-03
  8.9186E-01  5.8021E-14  3.0866E-03
  8.9996E-01 -4.8006E-13  3.1212E-03
  9.0807E-01  2.8322E-13  2.9817E-03
  9.1618E-01  1.0332E-13  2.9471E-03
  9.2429E-01  1.2189E-13  2.8444E-03
  9.3240E-01 -2.8498E-13  2.7758E-03
  9.4050E-01  3.4356E-13  2.7202E-03
  9.4861E-01  1.1688E-13  2.6642E-03
  9.5672E-01  1.0360E-13  2.6286E-03
  9.6483E-01  1.8212E-14  2.5812E-03
  9.7293E-01  6.9216E-14  2.5629E-03
  9.8104E-01 -2.0776E-13  2.4785E-03
  9.8915E-01 -1.3717E-14  2.4047E-03
  9.9726E-01 -1.1111E-14  2.3842E-03
  1.0054E+00  2.7524E-13  2.3418E-03
  1.0135E+00 -4.0675E-13  2.2686E-03
  1.0216E+00  6.6919E-14  2.2615E-03
  1.0297E+00  3.3420E-14  2.2108E-03
  1.0378E+00  2.5416E-13  2.1826E-03
  1.0459E+00 -4.5273E-14  2.0878E-03
  1.0540E+00  7.9629E-14  2.0641E-03
  1.0621E+00  2.1047E-13  2.0349E-03
  1.0702E+00  4.0982E-13  1.9995E-03
  1.0783E+00  3.6499E-15  1.9219E-03
  1.0864E+00 -1.6093E-13  1.8749E-03
  1.0946E+00  1.6432E-13  1.8659E-03
  1.1027E+00 -1.3391E-13  1.8736E-03
  1.1108E+00  2.0388E-13  1.8063E-03
  1.1189E+00  6.6825E-15  1.8086E-03
  1.1270E+00  1.2367E-13  1.7497E-03
  1.1351E+00  8.3980E-14  1.7114E-03
  1.1432E+00 -5.6583E-14  1.6926E-03
  1.1513E+00 -1.1614E-13  1.6648E-03
  1.1594E+00  2.1890E-13  1.6049E-03
  1.1675E+00  4.4113E-14  1.5940E-03
  1.1756E+00  3.8257E-14  1.5713E-03
  1.1837E+00 -7.6424E-14  1.5182E-03
  1.1918E+00  1.0925E-13  1.4940E-03
  1.2000E+00  2.6830E-13  1.4930E-03
  1.2081E+00  2.1076E-13  1.4651E-03
  1.2162E+00  3.3477E-13  1.4344E-03
  1.2243E+00 -1.7976E-13  1.4070E-03
  1.2324E+00  1.6538E-13  1.3985E-03
  1.2405E+00 -2.2142E-14  1.3698E-03
  1.2486E+00  2.5160E-13  1.3616E-03
  1.2567E+00  6.3143E-14  1.3403E-03
  1.2648E+00 -8.0218E-14  1.3166E-03
  1.2729E+00 -2.0639E-14  1.2866E-03
  1.2810E+00 -2.9265E-14  1.2821E-03
  1.2891E+00  5.0431E-14  1.2491E-03
  1.2972E+00  5.3001E-14  1.2243E-03
  1.3054E+00  2.3489E-13  1.2128E-03
  1.3135E+00 -1.7789E-13  1.2049E-03
  1.3216E+00 -1.7262E-14  1.1789E-03
  1.3297E+00  3.2093E-14  1.1737E-03
  1.3378E+00  1.8208E-13  1.1433E-03
  1.3459E+00 -2.3421E-13  1.1382E-03
  1.3540E+00 -2.5733E-14  1.1035E-03
  1.3621E+00 -1.6301E-13  1.0951E-03
  1.3702E+00  1.8970E-13  1.0929E-03
  1.3783E+00  6.6519E-14  1.0799E-03
  1.3864E+00  6.2386E-14  1.0767E-03
  1.3945E+00 -6.0660E-14  1.0604E-03
  1.4026E+00  1.0230E-13  1.0590E-03
  1.4108E+00  2.1346E-13  1.0378E-03
  1.4189E+00  4.3952E-14  1.0003E-03
  1.4270E+00  1.4515E-13  9.9491E-04
  1.4351E+00  1.2696E-13  9.8323E-04
  1.4432E+00 -1.2771E-13  9.8518E-04
  1.4513E+00  3.1507E-14  9.8202E-04
  1.4594E+00  3.0322E-15  9.6272E-04
  1.4675E+00  1.4426E-13  9.5956E-04
  1.4756E+00 -1.5982E-14  9.3698E-04
  1.4837E+00  4.2957E-14  9.4354E-04
  1.4918E+00 -1.2558E-13  9.2130E-04
  1.4999E+00  1.7974E-13  8.9759E-04
  1.5080E+00  3.5537E-15  9.1347E-04
  1.5162E+00  5.1799E-14  9.0547E-04
  1.5243E+00 -2.6836E-14  8.8771E-04
  1.5324E+00 -8.8944E-14  8.9602E-04
  1.5405E+00 -1.7984E-15  8.8849E-04
  1.5486E+00 -1.7941E-13  9.1744E-04
  1.5567E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -1.6588E-13  2.2895E-02
  1.0000E-01  3.1777E-13  9.0671E-02
  1.5000E-01 -1.1045E-12  1.2381E-01
  2.0000E-01  6.9052E-13  1.5110E-01
  2.5000E-01  1.2722E-12  1.6692E-01
  3.0000E-01 -1.0915E-12  1.9180E-01
  3.5000E-01 -5.1387E-12  2.1110E-01
  4.0000E-01 -5.2037E-12  2.2672E-01
  4.5000E-01  1.2057E-12  2.3726E-01
  5.0000E-01 -3.5202E-12  2.4735E-01
  5.5000E-01  2.7993E-12  2.5475E-01
  6.0000E-01  4.3488E-12  2.5496E-01
  6.5000E-01 -8.2654E-12  2.3313E-01
  7.0000E-01 -7.1073E-12  2.0682E-01
  7.5000E-01 -3.6237E-12  1.7630E-01
  8.0000E-01 -4.5340E-12  1.4354E-01
  8.5000E-01 -5.9790E-12  1.0128E-01
  9.0000E-01 -4.2544E-12  7.2899E-02
  9.5000E-01  2.7373E-13  5.5351E-02
  1.0000E+00  5.6880E-13  4.3322E-02
  1.0500E+00  3.8119E-12  3.3167E-02
  1.1000E+00  5.4226E-13  2.6410E-02
  1.1500E+00 -8.9964E-14  2.1925E-02
  1.2000E+00  4.0833E-13  1.8427E-02
  1.2500E+00 -3.9970E-13  1.6086E-02
  1.3000E+00  2.3048E-13  1.4262E-02
  1.3500E+00 -1.9241E-13  1.2591E-02
  1.4000E+00 -1.5389E-14  1.1445E-02
  1.4500E+00  2.9507E-13  1.0271E-02
  1.5000E+00  2.2513E-13  9.3432E-03
  1.5500E+00 -3.7612E-13  8.5709E-03
  1.6000E+00  5.4205E-13  7.8110E-03
